,title,company,rating,search_city,location,salary,age,summary
629,Data Scientist,Stockport Metropolitan Borough Council,,Manchester,Stockport SK1,"£36,876 a year",30+ days ago,"We are looking to continue building our applied analytical techniques (predictive analytics, machine learning, experimentation etc.)."
630,Data Scientist / Python / Machine Learning,GCS Recruitment Specialists Ltd,5.0,Manchester,Manchester,£600 - £700 a day,30+ days ago,"Data Scientist / Python / Machine Learning.Implementing advanced Analytic approaches (machine learning, longitudinal data analysis, etc.)."
631,Image Analysis Applications Engineer,Stryker,3.9,Manchester,Manchester,,30+ days ago,"At least 2 years’ experience in image processing, machine learning or image analysis, preferably with some MRI experience.Fluency in English is essential."
632,PE Software Digital Platform Graduate,Jaguar Land Rover,3.8,Manchester,,"£29,000 a year",30+ days ago,"Focusing on vehicle connection, offboard digital platform, big data, machine learning, artificial intelligence, Internet of things (IOT), and customer facing in…"
633,Data Scientist,Age Check Certification Scheme,,Manchester,,"£22,000 - £25,000 a year",14 days ago,"You will be familiar with machine learning, data mining and use of big data tools for developing decision making and decision supporting engines."
634,Principal Data Engineering Developer,Auto Trader UK,4.4,Manchester,,"£50,000 - £70,000 a year",30+ days ago,"Data Engineering is at the cutting edge of applying data technologies to solve problems, so it is essential to be comfortable learning new tech and tools."
635,PE Software Digital Platform Graduate,Jaguar Land Rover,3.8,Manchester,,"£29,000 a year",30+ days ago,"Focusing on vehicle connection, offboard digital platform, big data, machine learning, artificial intelligence, Internet of things (IOT), and customer facing in…"
636,"Java Developer - £50,000 - AI, Machine Learning, R&D",Circle Recruitment,,Manchester,,"£40,000 - £50,000 a year",12 days ago,"Have an interest in areas such as AI and Machine Learning?Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
637,Safety Risk & Reliability Consultant,Arup,4.1,Manchester,Manchester,,28 days ago,"Interest in further learning in a relevant area e.g. probabilistic or statistical analysis, asset & maintenance management.Our unique aims and values."
638,Collections Agent - Manchester,Oodle Finance,,Manchester,Manchester,,30+ days ago,"We have an exciting opportunity for you to join our Collections Team in Manchester! ✌.We are looking for vibrant, enthusiastic team players from within the…"
639,Data Scientist,Barclays,4.0,Manchester,Manchester M1,,11 days ago,"Proven ability to construct, evaluate and optimise core machine learning algorithms and the ability to manipulate data as required for running these."
640,Research Associate (Smart Grids),Manchester Metropolitan University,4.3,Manchester,Manchester,"£30,942 - £34,804 a year",5 days ago,"You will contribute to the development of new areas in the specific area of Artificial Intelligence/ Machine Learning, Blockchain, gamification of energy, peer…"
641,Junior Software Engineer,HVPD,,Manchester,Manchester,"£18,000 a year",30+ days ago,"Experience with or interest to develop analytical skills such as AI, Machine Learning, Big Data and applying Neural networks would be beneficial."
642,Researcher,Mindtrace.ai,,Manchester,Manchester,,1 day ago,A sound understanding of the mathematical principles underlying probabilistic machine learning.Maintain your awareness and knowledge in the field of machine…
643,Product Manager- Apps,Booking.com,3.8,Manchester,Manchester,,30+ days ago,Experience in using machine learning to drive personalised experiences.We're the transport division of Booking.com.3+ years of product management experience.
644,AI Consultant,Peak,,Manchester,Manchester,,7 days ago,"We are an Amazon Web Services (AWS) Partner, and hold Machine Learning Competency status.To identify where Peak can deliver real value to potential customers…"
645,Data Scientist,Peak,,Manchester,Manchester,"£30,000 - £50,000 a year",30+ days ago,"We’re looking for leading expertise in machine learning and data mining.Experience in one or some of - statistical modelling, machine learning, data mining,…"
646,HR Administrator,Peak,,Manchester,Manchester,,4 days ago,"Peak is an Amazon Web Services (AWS) Partner and holds Machine Learning Competency status.You’ll gain exposure to all aspects of HR including; onboarding,…"
647,"Senior Java Developer - £55,000-£65,000 - AI, Machine Learni...",Circle Recruitment,,Manchester,,"£55,000 - £65,000 a year",5 days ago,"Have an interest in areas such as AI and Machine Learning?Senior Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
648,Software Engineer,Northrop Grumman UK,4.0,Manchester,,,30+ days ago,"With a primary focus on Java, your experience will cover different technologies within an agile environment.Different thinking for a Different world."
649,DV Clearable Software Engineers,Evolution Recruitment Solutions,4.3,Manchester,,,4 days ago,"You can also expect an emphasis on training and development with courses for Machine learning, Dev Ops and Full Stack Development being provided."
650,Data Scientist,Travel Counsellors Ltd,,Manchester,,,Just posted,"Youll have the opportunity to work on greenfield projects, taking the lead on data science, Al and machine learning, whilst being a data evangelist within the…"
651,Quantitative Trader,Alpha Zone Limited,,Manchester,,"£20,000 - £24,000 a year",12 days ago,"Knowledge of Machine Learning/Data Science is beneficial.Alpha Zone Ltd is a hedge fund that invests in commodities, bonds, currencies and various derivatives."
652,Principal Data Engineering Developer,Auto Trader UK,4.4,Manchester,,"£50,000 - £70,000 a year",30+ days ago,"Data Engineering is at the cutting edge of applying data technologies to solve problems, so it is essential to be comfortable learning new tech and tools."
653,Data Scientist,Age Check Certification Scheme,,Manchester,,"£22,000 - £25,000 a year",14 days ago,"You will be familiar with machine learning, data mining and use of big data tools for developing decision making and decision supporting engines."
654,PE Software Digital Platform Graduate,Jaguar Land Rover,3.8,Manchester,,"£29,000 a year",30+ days ago,"Focusing on vehicle connection, offboard digital platform, big data, machine learning, artificial intelligence, Internet of things (IOT), and customer facing in…"
655,"Java Developer - £50,000 - AI, Machine Learning, R&D",Circle Recruitment,,Manchester,,"£40,000 - £50,000 a year",12 days ago,"Have an interest in areas such as AI and Machine Learning?Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
656,Quantitative Trader,Alpha Zone Limited,,Manchester,,"£20,000 - £24,000 a year",12 days ago,"Knowledge of Machine Learning/Data Science is beneficial.Alpha Zone Ltd is a hedge fund that invests in commodities, bonds, currencies and various derivatives."
657,"Senior Java Developer - £55,000-£65,000 - AI, Machine Learni...",Circle Recruitment,,Manchester,,"£55,000 - £65,000 a year",5 days ago,"Have an interest in areas such as AI and Machine Learning?Senior Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
658,Data Scientist,Warner Bros. Entertainment Group,4.2,Manchester,Manchester,,30+ days ago,"Know when to employ different machine learning techniques and when to build these into production models, to close the feedback loop between our games and the…"
659,Staff Test and Automation Engineer,Arm,4.1,Manchester,Manchester,,13 days ago,Self-reliant and who seeks out information and learning when required.Arm is seeking highly skilled and motivated Staff Software Test Engineer to join our…
660,Head of Complaints,Oodle Finance,,Manchester,Manchester,,30+ days ago,"If yes, then you might consider applying to lead our Complaints team to drive outstanding solutions for our customers, a market leading approach to complaints…"
661,Manchester Intern DSG,Arm,4.1,Manchester,Manchester,,30+ days ago,"Your main placement will be with the teams responsible for producing Arm Mobile Studio.The expectations around this will be:Graphics APIs (EG: GLES, Vulkan)."
662,Junior Software Developer,Addleshaw Goddard,3.6,Manchester,Manchester,,30+ days ago,"Interest and understanding of emerging technologies e.g RPA, Machine Learning, AI , Blockchain, Cloud computing.""Backend"" development e.g. Microsoft C# .NET."
663,Data Scientist,Travel Counsellors,4.0,Manchester,Manchester M41,,7 days ago,"You’ll have the opportunity to work on greenfield projects, taking the lead on data science, Al and machine learning, whilst being a data evangelist within the…"
664,Senior Test and Automation Engineer,Arm,4.1,Manchester,Manchester,,6 days ago,Self-reliant and who seeks out information and learning when required.Arm is seeking highly skilled and motivated Senior Software Test Engineer to join our…
